"","pub_date","main","score"
"361","2016-01-15","In Wisconsin, Efforts to End Taunting at Games Lead to Claims of Coddling",0.25
"362","2016-01-15","Tate Modern Names Frances Morris as Next Director",0.142857142857143
"363","2016-01-15","Republican Deficit Hypocrisy",-0.666666666666667
"364","2016-01-15","How to Watch the Republican Debate",-0.333333333333333
"365","2016-01-15","Paid Notice: Deaths  COCHRANE, LYDIA GOODWIN (STEINWAY)",-0.142857142857143
"366","2016-01-15","Republican Debate Spotlight Intensifies as Iowa Caucuses Near",-0.142857142857143
"367","2016-01-15","Rousing Performance at Monmouth, and That's Just on the Bench",0.333333333333333
"368","2016-01-15","Building Visions of Humanity&#8217;s Climate Future &#8211; in Fiction and on Campus",0.142857142857143
"369","2016-01-15","New York Values, According to New Yorkers",0.333333333333333
"370","2016-01-15","The New York Times Gets a Debate Shoutout",-0.333333333333333
"371","2016-01-15","Yoko Ono's 'The Riverbed' Has a Therapeutic Bent",0.2
"372","2016-01-15","Dance Listings for Jan. 15-21",0.333333333333333
"373","2016-01-15","Ted Cruz, Once Dismissed, Emerges as a Slashing Debater",-0.666666666666667
"374","2016-01-15","Narrowing Fight Offers a Clearer Glimpse of the Front of the Pack",-0.142857142857143
"375","2016-01-15","Chicago Fire Trade Top Pick to New York City F.C.",-0.25
"376","2016-01-16","Addressing Critics, White House Cites Diplomacy in Release of Sailors by Iran",-0.111111111111111
"377","2016-01-16","Citigroup's Profit Rises Even as It Builds Cushion for Energy Loans",0.125
"378","2016-01-16","Short Answers to Hard Questions About Zika Virus",-0.5
"379","2016-01-16","In Losing the Rams, St. Louis Wins",-0.25
"380","2016-01-16","The Rambunctious Republican Debate",-0.333333333333333
"381","2016-01-16","Ted Cruz Failed to Report a Second Campaign Loan in 2012",-0.142857142857143
"382","2016-01-16","As Taiwan Election Nears, Mainland Media Plays Down Politics",0.285714285714286
"383","2016-01-16","Review: 'Samedi Detente' Looks Back at the Horrors of Rwanda",0
"384","2016-01-16","Search for 12 Marines Continues After Hawaii Helicopter Crash",0.166666666666667
"385","2016-01-16","Corneliani: Fall 2016",-0.5
"386","2016-01-16","Paid Notice: Memorials  DUNDES, LESTER",0
"387","2016-01-16","New Yorkers Quickly Unite Against Cruz After 'New York Values' Comment",0.111111111111111
"388","2016-01-16","Michael Phelps Wins 100 Butterfly in Texas",0
"389","2016-01-16","Paid Notice: Memorials  ROSENTHAL, J. ROBERT MD, ON JANUARY 14, 2016. BORN AND RAISED IN BROOKLYN, GRADUATE OF CHICAGO MEDICAL SCHOOL, CLASS OF '57. AFTER COMPLETING HIS RESIDENCY AT THE NEW YORK EYE AND EAR INFIRMARY, HE WENT INTO PRACTICE WITH HIS FATHER, THE LATE BENJAMIN C. AND HIS BROTHERS, THE LATE MORTON AND GERALD. IN HIS LATER YEARS HE SERVED AS CHIEF MEDICAL OFFICER AT THE NEW YORK EYE AND EAR INFIRMARY. HE ALSO SERVED FOR 20 YEARS ON THE GREAT NECK SCHOOL BOARD. SURVIVED BY HIS WIFE GLADYS (NEE STERN), CHILDREN JILL, PETER AND DANIEL, GRANDCHILDREN CHARLIE, EMILY, ISAAC, ELIJAH, HARRY AND SAM, AND UNCLE TO JEANNE, KAREN, BENJAMIN, LISA, LAURA R., LAURA O. AND THE LATE SHARI. MEMORIAL SERVICE SUNDAY, JANUARY 17TH, 2PM AT ""THE RIVERSIDE,"" 76 ST. AND AMSTERDAM AVE. DONATIONS IN HIS MEMORY TO DOCTORS WITHOUT BORDERS WOULD BE APPRECIATED. 1",0.0581395348837209
"390","2016-01-16","Gains Against ISIS Bring More Deaths Elsewhere in Iraq",0
"391","2016-01-16","Justices to Hear Appeal by Bob McDonnell, Ex-Governor of Virginia",0.285714285714286
"392","2016-01-16","New Yorkers, Self-Assured and Opinionated, Defend Their Values",0
"393","2016-01-16","Paid Notice: Deaths  SCHOCH, ANTON",-0.2
"394","2016-01-16","Matt Harvey Re-Signs With Mets",-0.25
"395","2016-01-16","Paid Notice: Deaths  BEDFORD, BRIAN",-0.2
"396","2016-01-16","Costume National Homme: Fall 2016",-0.25
"397","2016-01-16","Many in Jakarta Seem to Shrug Off Terrorist Attack",-0.333333333333333
"398","2016-01-16","Despite Boycott Calls, Chicago Mayor's King Day Event Goes On",0.111111111111111
"399","2016-01-16","Hawaiian Airlines and Delta Lead On-Time Rankings ",0.166666666666667
"400","2016-01-16","Nets Lose Again at Barclays Center as Trail Blazers Rally",0
"401","2016-01-17","Bill Foster, Coach Who Set Duke on Winning Track, Dies at 86",0
"402","2016-01-17","In Forbes Media Sale, Five-Figure Battle Started a $100 Million War",-0.25
"403","2016-01-17","Paid Notice: Deaths  GLIZE, KANE, AVERY",-0.166666666666667
"404","2016-01-17","Martha Kelly in 'Baskets': Funny, if You're O.K. With That",0.2
"405","2016-01-17","'Billions' Recap, Season 1 Premiere: Money and Sin",0
"406","2016-01-17","Paid Notice: Deaths  BLAUFARB, LEON SOLOMON",-0.166666666666667
"407","2016-01-17","'Excellent Daughters,' by Katherine Zoepf",0.25
"408","2016-01-17","Things to Do in New Jersey, Jan. 16 Through 24",0
"409","2016-01-17","Broncos' Movie Buff Harris Has Been Stealing the Show From Opposing Receivers",-0.375
"410","2016-01-17","Stanley Siegel, TV Host Who Made Career on Candor, Dies at 79",0
"411","2016-01-17","Soviet Star Defenseman&#8217;s Latest Turn",-0.2
"412","2016-01-17","Once Smitten Teenagers, Now Spouses",0.25
"413","2016-01-17","Paul Giamatti Had a Busy Year of Mad Guys and Bad Hair",-0.25
"414","2016-01-17","Living In the West 80s",0.5
"415","2016-01-17","Deadly Standoff Leaves Burkina Faso Stunned",-0.166666666666667
"416","2016-01-17","Things to Do in the Hudson Valley, Jan. 16 Through 24",0
"417","2016-01-17","'The Fourth Sign of the Zodiac' (excerpt)",0
"418","2016-01-17","Iran Frees Americans, Including Jason Rezaian, in Prisoner Swap",0
"419","2016-01-17","Stephen Karam Makes Broadway Debut With 'The Humans'",0.166666666666667
"420","2016-01-17","Sleeping Giant's 'Hand Eye' to Have New York Premiere by Eighth Blackbird",0.222222222222222
"421","2016-01-17","Staceyann Chin Worries About Money, and Selling Out",-0.2
"422","2016-01-17","Drug Overdoses Propel Rise in Mortality Rates of Young Whites",0
"423","2016-01-17","Ian Rankin's 'Even Dogs in the Wild,' and More",-0.2
"424","2016-01-17","His Strength Sapped, Top Marathoner Ryan Hall Decides to Stop",-0.125
"425","2016-01-17","The Happiness Code",0.5
"426","2016-01-18","Review: With Two Star Lutenists, Boston Early Music Festival Comes to the Morgan",0.2
"427","2016-01-18","Chocolate Armenteros, Trumpeter in Afro-Cuban Tradition, Dies at 87",0
"428","2016-01-18","Indebted Chinese Companies Increase Pressures on Government",0.166666666666667
"429","2016-01-18","Paid Notice: Deaths  ADES, ALAN",-0.2
"430","2016-01-18","Argentine Wins in Honolulu",0
"431","2016-01-18","7 Recipes for a Federal Holiday",0
"432","2016-01-18","Ai Weiwei Makes Fantastical Creatures - for a Paris Department Store",0.142857142857143
"433","2016-01-18","Theatergoers, Desperate to See 'Hamilton,' Fall Prey to Ticket Forgers",-0.25
"434","2016-01-18","Scholastic Halts Distribution of 'A Birthday Cake for George Washington'",0
"435","2016-01-18","Developer Reaches Settlements Over Luxury Buildings That Were Left Unfinished",0.142857142857143
"436","2016-01-18","Bryan Brothers Seek Return to Top of Their Game, and the Rankings",0.428571428571429
"437","2016-01-18","After Penalty, 23 Wins Recorded Only in Memory ",0
"438","2016-01-18","Corrections: January 18, 2016",0.5
"439","2016-01-18","At Prada, Clothes for Men (and Women) at Sea",0
"440","2016-01-18","Paid Notice: Deaths  ELKIN, PETER M",-0.2
"441","2016-01-18","Blessed Are the Comedians",0.5
"442","2016-01-18","Key Moments in the 4th Democratic Debate",0
"443","2016-01-18","A Tax on Views of Central Park?",-0.25
"444","2016-01-18","Review: In 'Excavation Site: Martha Graham U.S.A.,' a Bond Is Shared",0.125
"445","2016-01-18","What Do We Owe Each Other?",-1
"446","2016-01-18","For Now, Self-Driving Cars Still Need Humans",0
"447","2016-01-18","1961 | Starring Martin Luther King Jr. (and Henry Fonda)",0
"448","2016-01-18","Making Use of a Fresh Perspective",0.5
"449","2016-01-18","Manchester United Rallies Past Liverpool",0.2
"450","2016-01-18","Details of 7 Iranians Granted Clemency in Prisoner Swap",-0.166666666666667
"451","2016-01-19","The Smartest Comments of the Democratic Debate: Readers Weigh In",-0.166666666666667
"452","2016-01-19","Underestimating Cruz and Trump: A Post-Mortem",0
"453","2016-01-19","Fueling Homophobia in Russia",0
"454","2016-01-19","Uzbeks Say Inmate Due for Release Died in 2010",-0.166666666666667
"455","2016-01-19","What We&#8217;re Reading",0
"456","2016-01-19","Morning Agenda: Restrained Debate and Global Tensions at Davos",-0.285714285714286
"457","2016-01-19","Francois Hollande Aims 2 Billion Euro Plan at France's Economic 'Emergency'",0
"458","2016-01-19","Corrections: January 19, 2016",0.5
"459","2016-01-19","Paid Notice: Deaths  ZALK, RICHARD",-0.2
"460","2016-01-19","Can Iran Change?",0
"461","2016-01-19","Sepp Blatter Will Remain on Payroll",0.2
"462","2016-01-19","Gov. Terry Branstad Warns Against a Ted Cruz Victory in Iowa",0.125
"463","2016-01-19","School of Hip-Hop",0
"464","2016-01-19","Paid Notice: Deaths  GORFINKLE, SARA A.",-0.2
"465","2016-01-19","Deregulating Corporate America",0
"466","2016-01-19","New York City to Get $176 Million From U.S. for Storm Protections",-0.142857142857143
"467","2016-01-19","Battling ISIS in Indonesia",-0.333333333333333
"468","2016-01-19","Review: Europa Galante Tells the Story of a Musical Orphan in 'Chiara's Diary'",-0.111111111111111
"469","2016-01-19","&#8216;Star Wars: The Force Awakens&#8217; Receives a Cool Reception in China",-0.25
"470","2016-01-19","Ted Cruz, on New Hampshire Bus Tour, Makes a Brief Effort in Spanish",0
"471","2016-01-19","News Q&#8217;s | &#8216;A Rare Chance to Pursue a New Path&#8217; for U.S. and Iran",0
"472","2016-01-19","Oilers Hold On, Extending Panthers' Skid to Four",0
"473","2016-01-19","<U+4E2D><U+56FD><U+7684><U+8FD4><U+4E61><U+6F6E>",0
"474","2016-01-19","Remembering ASAP Yams",0
"475","2016-01-19","Your Evening Briefing",0
"476","2016-01-20","App Smart | Day Trackers",0.25
"477","2016-01-20","Rich Future for an Abandoned Staten Island Site",0
"478","2016-01-20","HPV Vaccination Rates Highest Among Hispanic Girls in Poorer Areas",0
"479","2016-01-20","Five Tips for Curing Winter Skin, From a Cult Facialist",0.142857142857143
"480","2016-01-20","Donald Trump Drafts Sarah Palin in Fight Against Ted Cruz, a Tactic With Risks for Both Sides",0
"481","2016-01-20","Paid Notice: Deaths  MICHAEL, CAROLA",-0.2
"482","2016-01-20","Paid Notice: Deaths  ABRAMSON, RICHARD",-0.2
"483","2016-01-20","Bronx School Embraces a New Tool in Counseling: Hip-Hop",0.285714285714286
"484","2016-01-20","Why Donald Trump's Shadow Looms Over Davos",-0.4
"485","2016-01-20","Sarah Palin Endorses Donald Trump, Which Could Bolster Him in Iowa",0.285714285714286
"486","2016-01-20","Interim Officer Named at I.A.A.F.",0
"487","2016-01-20","Santa Cruz Cabernet: Wines You Never Knew",0
"488","2016-01-20","No Comment Necessary: Sarah Palin on Her Son's Arrest",0
"489","2016-01-20","Perfectly Reasonable Question: What Happened to Syndicated Cartoons?",0.166666666666667
"490","2016-01-20","Should College Be Free?",0.5
"491","2016-01-20","Trudeau, Macri and Biden Are Among the Big Names at Davos",0
"492","2016-01-20","A Push for Gender Equality at the Davos World Economic Forum, and Beyond",0.125
"493","2016-01-20","Letters to the Editor",0
"494","2016-01-20","Mr. Obama's Wise Call on a Prisoner Swap",0.2
"495","2016-01-20","Rudolph Giuliani to Join Greenberg Traurig Law Firm",0.428571428571429
"496","2016-01-20","Take Comfort in One-Hour Winter Vegetable Soup",0.166666666666667
"497","2016-01-20","Flint Water Crisis: Emails Released by Gov. Rick Snyder",-0.125
"498","2016-01-20","Pictures of the Day: Serbia and Elsewhere",0
"499","2016-01-20","For Now, Bernie Sanders's Health Plan Is More of a Tax Plan",0
"500","2016-01-20","La Chine",0
"501","2016-01-21","Ted Cruz Mines Donald Trump&#8217;s Twitter Feed for Policy Shifts",-0.111111111111111
"502","2016-01-21","10 Sundance Movies With Heat",0
"503","2016-01-21","Big 5 Teams Celebrate Milestone With Throwback Doubleheader at Palestra",0.142857142857143
"504","2016-01-21","Breaking the Taboo on the Use of Nuclear Arms",-0.2
"505","2016-01-21","Squabbles Persist Over Who Should Be at Syria Peace Talks",0.2
"506","2016-01-21","Dubai: Fire Linked to Faulty Wires",-0.2
"507","2016-01-21","Ex-Rikers Guard Sentenced to Jail in Attack on Inmate Causing Vision Loss",-0.444444444444444
"508","2016-01-21","Ziegfeld Theater in Midtown Is Closing to Become a Ballroom",0
"509","2016-01-21","Review: 'Prescription Thugs,' a Confessional Documentary on Substance Abuse",-0.142857142857143
"510","2016-01-21","Republicans Unseat Mississippi Democrat Who Drew Winning Straw After Race Ended in Tie",-0.1
"511","2016-01-21","Trial Explores Whether Towns Discriminate Against Nonmembers of Polygamous Sect",-0.125
"512","2016-01-21","Review: 'Dark Net' Explores the Digital Age's Toll on Us",-0.142857142857143
"513","2016-01-21","Ellie Goulding Shares Her Beauty Routine",0.4
"514","2016-01-21","Your Thursday Briefing",0
"515","2016-01-21","Amtrak Says New York Region's Rail Projects Could Cost Up to $23.9 Billion",-0.111111111111111
"516","2016-01-21","Paid Notice: Deaths  FRANKEL, MICKEY (MURIEL)",-0.166666666666667
"517","2016-01-21","Paid Notice: Deaths  MEYERS, DONALD I",-0.2
"518","2016-01-21","Ann Liv Young on Elektra, a 'More Primitive Version of Myself'",0
"519","2016-01-21","'90s Scandals Threaten to Erode Hillary Clinton's Strength With Women",-0.428571428571429
"520","2016-01-21","Morning Agenda: Asia Markets Succumb to Jitters",-0.166666666666667
"521","2016-01-21","Posting Animated GIFs on Facebook",0
"522","2016-01-21","Maryland: Judge Will Not Force Officer to Testify",0
"523","2016-01-21","Pacino Leads &#8216;China Doll&#8217; to Broadway Profitability",0.333333333333333
"524","2016-01-21","Text to Text | &#8216;Antigone&#8217; and Noche Flamenca&rsquo;s  &lsquo;Antigona&rsquo;",0
"525","2016-01-21","Acupuncture Offers No Benefits Over Placebo for Hot Flashes of Menopause",0.142857142857143
"526","2016-01-22","Kevin Spacey an Unusual Davos Suspect",-0.2
"527","2016-01-22","Evidence of Burial Ground Is Discovered in East Harlem",0
"528","2016-01-22","With a Ranch on a Hill, Joining a Renaissance in Israel",0.4
"529","2016-01-22","Devils, With 5 Early Goals, Continue Mastery of Senators",0.166666666666667
"530","2016-01-22","Talking Media With The Times's New Media Columnist, Jim Rutenberg",0
"531","2016-01-22","Italy's Famed Palio Horsemen Decline Royal Invitation",0.142857142857143
"532","2016-01-22","At Louis Vuitton, an Ode to Paris for Fall 2016",-0.2
"533","2016-01-22","Rockefeller Foundation to Take Food-Waste Fight to Davos",-0.166666666666667
"534","2016-01-22","Cow Is Captured by the Police After Running Loose in Queens",-0.333333333333333
"535","2016-01-22","Paid Notice: Memorials  COHEN, SHERMAN",0
"536","2016-01-22","News Q&#8217;s | How the N.B.A. 3-Point Shot Went From Gimmick to Game Changer",-0.125
"537","2016-01-22","Tennis Brights",0.5
"538","2016-01-22","Hillary Clinton's Paid Speeches to Wall Street Animate Her Opponents",-0.125
"539","2016-01-22","U.S. Tightens Visa Rules for Some European Visitors",0
"540","2016-01-22","Boletin",0
"541","2016-01-22","A Later Trade Deadline",0
"542","2016-01-22","Here's How an Artist Plays the Stock Market",0.2
"543","2016-01-22","Walmart Retaliated Unlawfully, Judge Rules",-0.4
"544","2016-01-22","Snowstorm Bears Down on the East Coast",0
"545","2016-01-22","Classical Music Listings for Jan. 22-28",0.25
"546","2016-01-22","Twenty20, a Faster Variant of Cricket, Gets Players to Stay Home",-0.125
"547","2016-01-22","U.S. Presses for Haiti Runoff Vote Amid Fears of Violence and Fraud",-0.5
"548","2016-01-22","Catholic Church's Hold on Schools at Issue in Changing Ireland",0
"549","2016-01-22","Two Films, One Designer: The Costumes of 'Carol' and 'Cinderella'",0
"550","2016-01-22","With These Cards, Every Hand's a Winner",0
"551","2016-01-23","Charlotte Rampling Says Oscars 'Boycott' Is 'Racist Against Whites'",0
"552","2016-01-23","Philips Halts Sale of Controlling Stake in LED Business",0
"553","2016-01-23","Islanders Wallop Senators, as the Devils Did Before Them ",-0.25
"554","2016-01-23","With Calm and Experience, John Kasich Connects in New Hampshire",0.428571428571429
"555","2016-01-23","Two Mets Reach Deals",0
"556","2016-01-23","Paid Notice: Deaths  CHASIN, DR",-0.25
"557","2016-01-23","Review: 'The Boy,' in Which a Doll May be Alive, or the Heroine May Be Mad",0.125
"558","2016-01-23","Grigor Dimitrov, a Federer-Like Player, Loses Again to the Real Thing",0
"559","2016-01-23","&#8216;A Little Variety': We Welcome Your Comments",0.25
"560","2016-01-23","Kansas Court of Appeals Voids Restrictive 2015 Abortion Law",0.142857142857143
"561","2016-01-23","Illinois: Chicago Cuts Public School Jobs",-0.166666666666667
"562","2016-01-23","Ted Cruz Condemns Donald Trump for His Use of Eminent Domain",0.125
